Warehouse_ID,Date,Region,Utilization_%,Days_Of_Supply_Remaining,Stock_Aging_90d_Plus,SLA_Compliance_%,Split_Tag
WH016,2019-05-01,East,44.8292,30.0,1373.0,95.0217,TRAIN
WH016,2019-05-01,Central,91.2504,20.0,1298.0,93.4788,TRAIN
WH016,2019-05-01,North,,7.0,2300.0,87.4205,TRAIN
WH017,2019-05-01,East,66.3781,43.0,235.0,96.0385,TRAIN
WH017,2019-05-01,South,66.2401,18.0,1064.0,96.8886,TRAIN
WH017,2019-05-01,West,64.3202,11.0,387.0,96.0301,TRAIN
WH018,2019-05-01,Central,74.7359,12.0,525.0,92.2975,TRAIN
WH018,2019-05-01,South,76.2889,41.0,2424.0,90.1855,TRAIN
WH018,2019-05-01,Central,78.0764,32.0,1923.0,93.4672,TRAIN
WH019,2019-05-01,East,53.5894,10.0,852.0,86.7741,TRAIN
WH019,2019-05-01,South,96.649,36.0,1830.0,90.3819,TRAIN
WH019,2019-05-01,South,90.7438,37.0,2083.0,93.9385,TRAIN
WH020,2019-05-01,North,48.3772,27.0,1169.0,95.7572,TRAIN
WH020,2019-05-01,East,56.0658,10.0,1762.0,93.829,TRAIN
WH020,2019-05-01,West,41.6619,8.0,279.0,93.8078,TRAIN
WH021,2019-05-01,North,82.6732,35.0,1743.0,88.8079,TRAIN
WH021,2019-05-01,East,65.5386,28.0,1026.0,97.6335,TRAIN
WH021,2019-05-01,West,79.8593,35.0,1401.0,98.94,TRAIN
WH022,2019-05-01,North,,27.0,1341.0,96.5066,TRAIN
WH022,2019-05-01,Central,61.9091,41.0,1260.0,86.7314,TRAIN
WH022,2019-05-01,West,60.4556,18.0,604.0,96.0181,TRAIN
WH023,2019-05-01,South,83.3332,27.0,,95.7091,TRAIN
WH023,2019-05-01,North,59.505,30.0,1709.0,93.4314,TRAIN
WH023,2019-05-01,North,62.1659,25.0,1348.0,87.7297,TRAIN
WH024,2019-05-01,South,79.1105,29.0,882.0,96.3873,TRAIN
WH024,2019-05-01,West,82.4249,16.0,546.0,88.7147,TRAIN
WH024,2019-05-01,East,,33.0,1026.0,88.0781,TRAIN
WH025,2019-05-01,Central,83.928,16.0,1723.0,93.134,TRAIN
WH025,2019-05-01,South,,11.0,1406.0,87.2976,TRAIN
WH025,2019-05-01,Central,65.7402,5.0,1745.0,85.4129,TRAIN
WH026,2019-05-01,East,82.9971,5.0,1853.0,92.3216,TRAIN
WH026,2019-05-01,West,95.7228,13.0,701.0,97.9062,TRAIN
WH026,2019-05-01,Central,51.8793,5.0,2423.0,94.6812,TRAIN
WH027,2019-05-01,East,,19.0,2297.0,96.3456,TRAIN
WH027,2019-05-01,West,53.9812,30.0,1019.0,95.8815,TRAIN
WH027,2019-05-01,South,88.1355,10.0,377.0,93.2224,TRAIN
WH028,2019-05-01,West,76.8138,16.0,195.0,95.485,TRAIN
WH028,2019-05-01,South,73.5414,44.0,2137.0,86.9821,TRAIN
WH028,2019-05-01,Central,79.5098,16.0,1910.0,94.2052,TRAIN
WH029,2019-05-01,East,60.6756,20.0,,97.2612,TRAIN
WH029,2019-05-01,North,80.5324,14.0,1117.0,96.7187,TRAIN
WH029,2019-05-01,South,40.1867,21.0,2365.0,86.6467,TRAIN
WH030,2019-05-01,East,,38.0,1033.0,95.9983,TRAIN
WH030,2019-05-01,East,52.5097,5.0,1446.0,92.8367,TRAIN
WH030,2019-05-01,East,74.9989,35.0,2071.0,85.3905,TRAIN
WH031,2019-05-01,North,61.4475,19.0,1371.0,88.3429,TRAIN
WH031,2019-05-01,West,40.3303,20.0,2342.0,90.4103,TRAIN
WH031,2019-05-01,South,92.4145,36.0,1911.0,98.5777,TRAIN
WH032,2019-05-01,East,77.733,34.0,2308.0,89.7392,TRAIN
WH032,2019-05-01,East,94.3584,16.0,290.0,97.0498,TRAIN
WH032,2019-05-01,East,72.6056,6.0,550.0,91.9991,TRAIN
WH033,2019-05-01,North,97.9866,41.0,,95.6855,TRAIN
WH033,2019-05-01,Central,84.6453,12.0,2198.0,87.7413,TRAIN
WH033,2019-05-01,East,46.0974,33.0,2251.0,88.1236,TRAIN
WH034,2019-05-01,North,85.4702,39.0,837.0,96.7269,TRAIN
WH034,2019-05-01,North,92.8006,25.0,2122.0,95.2598,TRAIN
WH034,2019-05-01,Central,,,1078.0,89.6119,TRAIN
WH035,2019-05-01,Central,56.2591,12.0,,94.2963,TRAIN
WH035,2019-05-01,East,45.2703,37.0,194.0,98.8314,TRAIN
WH035,2019-05-01,North,95.6848,43.0,1200.0,95.684,TRAIN
WH036,2019-05-01,East,47.9222,7.0,334.0,90.4443,TRAIN
WH036,2019-05-01,Central,73.6894,35.0,2283.0,90.7047,TRAIN
WH036,2019-05-01,South,45.8873,38.0,2242.0,85.4628,TRAIN
WH037,2019-05-01,South,89.1473,36.0,1865.0,93.5306,TRAIN
WH037,2019-05-01,West,46.5982,10.0,2114.0,88.7998,TRAIN
WH037,2019-05-01,East,42.8277,15.0,864.0,89.506,TRAIN
WH038,2019-05-01,West,50.7767,37.0,2043.0,95.6743,TRAIN
WH038,2019-05-01,East,52.5906,6.0,1119.0,94.9131,TRAIN
WH038,2019-05-01,North,68.6871,40.0,201.0,85.0309,TRAIN
WH039,2019-05-01,West,83.351,22.0,1707.0,96.1653,TRAIN
WH039,2019-05-01,East,69.2791,9.0,692.0,90.2947,TRAIN
WH039,2019-05-01,South,62.3706,18.0,2083.0,86.8444,TRAIN
WH040,2019-05-01,West,43.9572,41.0,2100.0,90.7058,TRAIN
WH040,2019-05-01,West,66.3386,11.0,1257.0,89.3231,TRAIN
WH040,2019-05-01,East,66.669,42.0,435.0,92.8069,TRAIN
WH041,2019-05-01,East,47.6807,16.0,1675.0,90.4004,TRAIN
WH041,2019-05-01,North,56.9024,39.0,982.0,87.2389,TRAIN
WH041,2019-05-01,West,77.8939,32.0,1147.0,87.6895,TRAIN
WH042,2019-05-01,South,87.9074,40.0,327.0,,TRAIN
WH042,2019-05-01,North,63.6129,31.0,1692.0,89.9481,TRAIN
WH042,2019-05-01,South,96.973,,1979.0,96.9982,TRAIN
WH043,2019-05-01,West,40.5103,32.0,1889.0,98.3327,TRAIN
WH043,2019-05-01,Central,61.8915,18.0,1313.0,87.7059,TRAIN
WH043,2019-05-01,South,61.6456,12.0,2075.0,96.908,TRAIN
WH044,2019-05-01,West,65.2177,29.0,2476.0,97.2553,TRAIN
WH044,2019-05-01,Central,86.954,22.0,2185.0,86.7171,TRAIN
WH044,2019-05-01,Central,80.8773,30.0,565.0,93.836,TRAIN
WH045,2019-05-01,Central,,25.0,,86.7228,TRAIN
WH045,2019-05-01,North,43.0684,42.0,300.0,98.0297,TRAIN
WH045,2019-05-01,Central,56.384,37.0,712.0,86.5609,TRAIN
WH046,2019-05-01,North,61.1544,11.0,575.0,95.916,TRAIN
WH046,2019-05-01,Central,66.4726,12.0,215.0,95.8846,TRAIN
WH046,2019-05-01,East,45.6926,39.0,1790.0,94.4368,TRAIN
WH047,2019-05-01,East,89.8555,34.0,399.0,85.5032,TRAIN
WH047,2019-05-01,North,65.8104,31.0,2382.0,92.917,TRAIN
WH047,2019-05-01,West,64.9328,22.0,2088.0,85.6384,TRAIN
WH048,2019-05-01,East,97.531,21.0,1268.0,85.5779,TRAIN
WH048,2019-05-01,East,92.9837,39.0,795.0,91.871,TRAIN
WH048,2019-05-01,West,89.0558,9.0,946.0,98.1849,TRAIN
WH049,2019-05-01,South,57.1051,42.0,451.0,88.4337,TRAIN
WH049,2019-05-01,East,78.9575,25.0,2425.0,97.4081,TRAIN
WH049,2019-05-01,Central,91.5671,43.0,992.0,88.2704,TRAIN
WH050,2019-05-01,West,48.566,36.0,1230.0,95.2309,TRAIN
WH050,2019-05-01,South,93.3062,38.0,2218.0,93.4885,TRAIN
WH050,2019-05-01,South,70.2315,39.0,2484.0,89.7743,TRAIN
WH001,2019-06-01,South,85.6527,,1819.0,86.2607,TRAIN
WH001,2019-06-01,West,55.01,39.0,2136.0,87.538,TRAIN
WH001,2019-06-01,North,93.1497,18.0,113.0,98.0934,TRAIN
WH002,2019-06-01,Central,40.9384,16.0,1627.0,88.8003,TRAIN
WH002,2019-06-01,North,63.7895,38.0,2168.0,90.9616,TRAIN
WH002,2019-06-01,South,63.5037,39.0,2221.0,87.8071,TRAIN
WH003,2019-06-01,West,45.754,8.0,746.0,97.252,TRAIN
WH003,2019-06-01,East,82.8103,39.0,2370.0,92.9319,TRAIN
WH003,2019-06-01,East,70.6327,,2092.0,95.3968,TRAIN
WH004,2019-06-01,East,92.3215,12.0,1281.0,86.8686,TRAIN
WH004,2019-06-01,West,78.8684,16.0,2219.0,87.8283,TRAIN
WH004,2019-06-01,Central,87.1259,40.0,1797.0,94.9111,TRAIN
WH005,2019-06-01,West,56.3583,11.0,217.0,93.8532,TRAIN
WH005,2019-06-01,West,92.16,27.0,262.0,85.0367,TRAIN
WH005,2019-06-01,East,49.1981,26.0,2111.0,97.4913,TRAIN
WH006,2019-06-01,East,51.3711,6.0,686.0,,TRAIN
WH006,2019-06-01,North,65.7008,21.0,586.0,95.0542,TRAIN
WH006,2019-06-01,North,95.0556,32.0,242.0,93.7835,TRAIN
WH007,2019-06-01,North,42.3451,32.0,2052.0,95.2225,TRAIN
WH007,2019-06-01,Central,65.4407,33.0,798.0,88.8985,TRAIN
WH007,2019-06-01,Central,82.5772,35.0,1880.0,98.8371,TRAIN
WH008,2019-06-01,South,,40.0,1986.0,85.5966,TRAIN
WH008,2019-06-01,South,83.8739,37.0,226.0,89.1641,TRAIN
WH008,2019-06-01,North,78.6706,10.0,778.0,,TRAIN
WH009,2019-06-01,East,86.3602,40.0,2039.0,89.6914,TRAIN
WH009,2019-06-01,South,59.5281,27.0,2408.0,96.9451,TRAIN
WH009,2019-06-01,Central,,5.0,2064.0,91.2046,TRAIN
WH010,2019-06-01,South,69.1097,37.0,1453.0,93.266,TRAIN
WH010,2019-06-01,West,41.4596,24.0,568.0,98.366,TRAIN
WH010,2019-06-01,South,62.3537,42.0,2327.0,97.7019,TRAIN
WH011,2019-06-01,Central,77.134,28.0,1284.0,97.8526,TRAIN
WH011,2019-06-01,West,81.6222,34.0,2243.0,91.5426,TRAIN
WH011,2019-06-01,East,81.4818,29.0,1293.0,89.4798,TRAIN
WH012,2019-06-01,North,49.135,30.0,1552.0,86.0469,TRAIN
WH012,2019-06-01,North,60.3578,26.0,2289.0,86.4947,TRAIN
WH012,2019-06-01,West,68.3694,26.0,1991.0,94.2838,TRAIN
WH013,2019-06-01,Central,64.8677,39.0,762.0,88.9919,TRAIN
WH013,2019-06-01,West,50.6128,21.0,1533.0,89.3858,TRAIN
WH013,2019-06-01,North,62.3741,18.0,1983.0,95.4451,TRAIN
WH014,2019-06-01,North,,20.0,2424.0,89.527,TRAIN
WH014,2019-06-01,South,72.1209,34.0,1655.0,98.9085,TRAIN
WH014,2019-06-01,South,88.1764,42.0,344.0,97.7518,TRAIN
WH015,2019-06-01,Central,42.9077,24.0,1222.0,89.1118,TRAIN
WH015,2019-06-01,South,80.3452,26.0,711.0,93.0079,TRAIN
WH015,2019-06-01,East,81.7533,6.0,1127.0,86.5418,TRAIN
WH016,2019-06-01,West,82.5143,33.0,1692.0,87.981,TRAIN
WH016,2019-06-01,North,55.0727,11.0,1333.0,90.2863,TRAIN
WH016,2019-06-01,South,58.6162,35.0,862.0,95.3274,TRAIN
WH017,2019-06-01,East,69.7325,15.0,1659.0,92.3433,TRAIN
WH017,2019-06-01,North,49.1576,23.0,127.0,92.1802,TRAIN
WH017,2019-06-01,East,80.3324,44.0,1478.0,90.4885,TRAIN
WH018,2019-06-01,East,77.4585,15.0,788.0,85.3483,TRAIN
WH018,2019-06-01,North,69.0189,34.0,1269.0,97.7829,TRAIN
WH018,2019-06-01,North,92.0552,21.0,1223.0,97.157,TRAIN
WH019,2019-06-01,North,64.3748,43.0,998.0,95.2228,TRAIN
WH019,2019-06-01,Central,63.7793,29.0,2141.0,98.8485,TRAIN
WH019,2019-06-01,North,54.5172,22.0,2371.0,86.0019,TRAIN
WH020,2019-06-01,South,57.1315,36.0,2161.0,87.6552,TRAIN
WH020,2019-06-01,West,68.6535,41.0,1507.0,92.7926,TRAIN
WH020,2019-06-01,Central,70.8838,20.0,1924.0,94.4649,TRAIN
WH021,2019-06-01,North,89.8676,42.0,2312.0,93.3001,TRAIN
WH021,2019-06-01,Central,61.5235,18.0,2478.0,85.8362,TRAIN
WH021,2019-06-01,North,70.5013,42.0,2498.0,92.9767,TRAIN
WH022,2019-06-01,Central,95.6933,42.0,827.0,98.4557,TRAIN
WH022,2019-06-01,South,82.6497,37.0,1948.0,91.7113,TRAIN
WH022,2019-06-01,Central,56.6524,32.0,2027.0,89.9858,TRAIN
WH023,2019-06-01,South,46.0887,16.0,1541.0,95.1864,TRAIN
WH023,2019-06-01,West,82.4721,40.0,1197.0,96.8309,TRAIN
WH023,2019-06-01,West,77.2778,9.0,870.0,94.6575,TRAIN
WH024,2019-06-01,East,75.4731,5.0,523.0,86.5205,TRAIN
WH024,2019-06-01,North,56.7662,28.0,1383.0,86.7305,TRAIN
WH024,2019-06-01,East,,39.0,1913.0,87.54,TRAIN
WH025,2019-06-01,West,85.8997,31.0,1400.0,97.9266,TRAIN
WH025,2019-06-01,East,61.1572,30.0,1514.0,86.9427,TRAIN
WH025,2019-06-01,South,65.5384,6.0,980.0,96.8145,TRAIN
WH026,2019-06-01,East,55.3409,39.0,306.0,90.725,TRAIN
WH026,2019-06-01,South,94.4085,31.0,159.0,92.2371,TRAIN
WH026,2019-06-01,Central,68.3746,34.0,1248.0,96.9686,TRAIN
WH027,2019-06-01,South,80.2566,32.0,1221.0,93.7346,TRAIN
WH027,2019-06-01,West,81.62,35.0,1857.0,86.4411,TRAIN
WH027,2019-06-01,South,55.6827,40.0,2029.0,96.0727,TRAIN
WH028,2019-06-01,Central,94.9834,24.0,776.0,95.88,TRAIN
WH028,2019-06-01,West,97.328,13.0,1672.0,92.6889,TRAIN
WH028,2019-06-01,North,71.7082,36.0,1468.0,98.5429,TRAIN
WH029,2019-06-01,Central,75.1368,21.0,807.0,94.5168,TRAIN
WH029,2019-06-01,North,60.0851,15.0,1284.0,86.3767,TRAIN
WH029,2019-06-01,Central,62.878,18.0,562.0,97.5274,TRAIN
WH030,2019-06-01,East,47.1942,44.0,1484.0,87.8924,TRAIN
WH030,2019-06-01,North,46.6591,39.0,1305.0,91.0221,TRAIN
WH030,2019-06-01,West,79.9301,40.0,2417.0,86.0716,TRAIN
WH031,2019-06-01,East,42.543,25.0,1972.0,,TRAIN
WH031,2019-06-01,North,86.7859,44.0,1182.0,87.1578,TRAIN
WH031,2019-06-01,East,80.516,12.0,492.0,91.0619,TRAIN
WH032,2019-06-01,Central,50.4313,,1725.0,90.7851,TRAIN
WH032,2019-06-01,South,64.3858,43.0,2395.0,85.5973,TRAIN
WH032,2019-06-01,North,69.5902,27.0,487.0,,TRAIN
WH033,2019-06-01,West,85.0751,31.0,2260.0,87.7922,TRAIN
WH033,2019-06-01,South,91.793,31.0,620.0,90.0483,TRAIN
WH033,2019-06-01,South,46.0274,24.0,1555.0,93.8235,TRAIN
WH034,2019-06-01,West,,26.0,743.0,96.3565,TRAIN
WH034,2019-06-01,West,77.9345,11.0,946.0,96.8177,TRAIN
WH034,2019-06-01,Central,57.7383,19.0,1584.0,87.5983,TRAIN
WH035,2019-06-01,Central,61.0084,32.0,667.0,98.3837,TRAIN
WH035,2019-06-01,West,71.1729,32.0,678.0,96.8556,TRAIN
WH035,2019-06-01,Central,59.3485,23.0,1150.0,93.8768,TRAIN
WH036,2019-06-01,West,75.4407,26.0,1314.0,88.2362,TRAIN
WH036,2019-06-01,North,47.5239,32.0,1808.0,91.0825,TRAIN
WH036,2019-06-01,North,90.4,8.0,736.0,93.8494,TRAIN
WH037,2019-06-01,South,69.0312,13.0,788.0,96.8608,TRAIN
WH037,2019-06-01,East,69.6934,36.0,1749.0,86.2533,TRAIN
WH037,2019-06-01,South,63.1176,29.0,1157.0,92.8643,TRAIN
WH038,2019-06-01,Central,,,2477.0,90.2107,TRAIN
WH038,2019-06-01,West,48.964,5.0,1951.0,90.7208,TRAIN
WH038,2019-06-01,North,45.6121,17.0,1511.0,91.8521,TRAIN
WH039,2019-06-01,South,88.1771,25.0,1058.0,90.8902,TRAIN
WH039,2019-06-01,South,57.5159,5.0,2163.0,98.4594,TRAIN
WH039,2019-06-01,North,72.4486,10.0,,88.093,TRAIN
WH040,2019-06-01,East,71.454,24.0,1590.0,98.5837,TRAIN
WH040,2019-06-01,Central,71.8901,10.0,1885.0,85.4208,TRAIN
WH040,2019-06-01,East,92.3727,40.0,632.0,89.6094,TRAIN
WH041,2019-06-01,Central,97.6767,14.0,250.0,86.9611,TRAIN
WH041,2019-06-01,West,85.6184,40.0,1086.0,89.0962,TRAIN
WH041,2019-06-01,East,55.0922,7.0,1668.0,86.1545,TRAIN
WH042,2019-06-01,Central,46.2033,34.0,1176.0,,TRAIN
WH042,2019-06-01,North,82.975,34.0,717.0,98.4137,TRAIN
WH042,2019-06-01,West,85.3837,33.0,1180.0,95.2371,TRAIN
WH043,2019-06-01,North,41.6526,25.0,1845.0,97.8816,TRAIN
WH043,2019-06-01,South,90.9344,,575.0,87.6592,TRAIN
WH043,2019-06-01,West,63.3066,20.0,496.0,93.9171,TRAIN
WH044,2019-06-01,West,49.2108,29.0,1360.0,97.4217,TRAIN
WH044,2019-06-01,East,90.4254,,1912.0,93.1547,TRAIN
WH044,2019-06-01,West,73.2876,40.0,781.0,93.1142,TRAIN
WH045,2019-06-01,Central,43.516,16.0,1937.0,87.7318,TRAIN
WH045,2019-06-01,East,44.8487,40.0,2306.0,96.4698,TRAIN
WH045,2019-06-01,West,77.8884,24.0,974.0,93.7973,TRAIN
WH046,2019-06-01,East,76.5399,25.0,140.0,97.9716,TRAIN
WH046,2019-06-01,West,45.479,10.0,1885.0,96.4073,TRAIN
WH046,2019-06-01,East,78.4509,25.0,1429.0,92.3136,TRAIN
WH047,2019-06-01,West,77.7644,15.0,281.0,92.1312,TRAIN
WH047,2019-06-01,Central,90.1881,19.0,1351.0,89.675,TRAIN
WH047,2019-06-01,West,74.9525,25.0,576.0,90.4733,TRAIN
WH048,2019-06-01,Central,57.4189,10.0,328.0,94.784,TRAIN
WH048,2019-06-01,East,52.6925,14.0,913.0,93.3989,TRAIN
WH048,2019-06-01,West,81.8547,38.0,174.0,97.0136,TRAIN
WH049,2019-06-01,Central,89.2779,14.0,1880.0,92.4247,TRAIN
WH049,2019-06-01,North,48.237,9.0,203.0,93.8584,TRAIN
WH049,2019-06-01,East,59.7875,16.0,1717.0,87.6873,TRAIN
WH050,2019-06-01,South,71.9695,8.0,795.0,93.0991,TRAIN
WH050,2019-06-01,West,72.9136,23.0,,89.3523,TRAIN
WH050,2019-06-01,North,76.7329,30.0,632.0,90.2835,TRAIN
WH001,2019-07-01,Central,55.7961,31.0,405.0,96.1074,TRAIN
WH001,2019-07-01,East,92.936,43.0,1794.0,98.8539,TRAIN
WH001,2019-07-01,West,44.7754,,501.0,98.0974,TRAIN
WH002,2019-07-01,East,75.0028,8.0,1613.0,91.7197,TRAIN
WH002,2019-07-01,West,58.5346,14.0,148.0,94.8939,TRAIN
WH002,2019-07-01,East,53.8224,27.0,258.0,85.1804,TRAIN
WH003,2019-07-01,South,79.1436,42.0,1542.0,90.9102,TRAIN
WH003,2019-07-01,West,,41.0,2158.0,95.7946,TRAIN
WH003,2019-07-01,West,83.5667,34.0,793.0,87.4256,TRAIN
WH004,2019-07-01,West,71.2933,10.0,1612.0,94.6741,TRAIN
WH004,2019-07-01,North,76.6476,29.0,2142.0,87.8739,TRAIN
WH004,2019-07-01,East,84.9578,25.0,1180.0,87.2438,TRAIN
WH005,2019-07-01,Central,94.9445,21.0,867.0,98.5633,TRAIN
WH005,2019-07-01,East,63.8319,20.0,1311.0,94.2248,TRAIN
WH005,2019-07-01,South,44.6426,37.0,2425.0,94.6659,TRAIN
WH006,2019-07-01,Central,55.6745,5.0,1079.0,86.1427,TRAIN
WH006,2019-07-01,North,73.8537,22.0,726.0,90.7859,TRAIN
WH006,2019-07-01,North,56.3336,14.0,953.0,85.9457,TRAIN
WH007,2019-07-01,East,87.0772,23.0,161.0,96.2594,TRAIN
WH007,2019-07-01,South,74.4337,19.0,1967.0,91.881,TRAIN
WH007,2019-07-01,North,91.9982,41.0,2252.0,96.8253,TRAIN
WH008,2019-07-01,West,84.699,19.0,1446.0,89.7537,TRAIN
WH008,2019-07-01,Central,83.9257,42.0,1201.0,98.5601,TRAIN
WH008,2019-07-01,North,71.3917,26.0,102.0,93.0456,TRAIN
WH009,2019-07-01,North,41.7437,10.0,1135.0,88.537,TRAIN
WH009,2019-07-01,South,48.5682,28.0,189.0,96.4907,TRAIN
WH009,2019-07-01,West,50.9532,27.0,2313.0,95.6199,TRAIN
WH010,2019-07-01,Central,43.7894,23.0,2029.0,98.5547,TRAIN
WH010,2019-07-01,North,88.6641,25.0,1846.0,91.9777,TRAIN
WH010,2019-07-01,South,90.6614,43.0,629.0,88.6909,TRAIN
WH011,2019-07-01,Central,55.7425,34.0,974.0,92.2653,TRAIN
WH011,2019-07-01,North,51.5104,7.0,842.0,90.0381,TRAIN
WH011,2019-07-01,South,89.0491,25.0,1433.0,85.5617,TRAIN
WH012,2019-07-01,North,43.5823,20.0,902.0,88.1338,TRAIN
WH012,2019-07-01,West,42.077,38.0,150.0,94.2603,TRAIN
WH012,2019-07-01,East,62.156,11.0,547.0,98.0449,TRAIN
WH013,2019-07-01,South,,12.0,293.0,,TRAIN
WH013,2019-07-01,East,67.9147,25.0,1671.0,91.9354,TRAIN
WH013,2019-07-01,Central,89.8796,30.0,1157.0,,TRAIN
WH014,2019-07-01,West,93.8975,23.0,2131.0,96.8273,TRAIN
WH014,2019-07-01,Central,59.6352,32.0,925.0,91.4968,TRAIN
WH014,2019-07-01,South,61.0741,16.0,2075.0,92.7134,TRAIN
WH015,2019-07-01,North,78.1602,36.0,1445.0,85.3897,TRAIN
WH015,2019-07-01,North,69.2434,34.0,271.0,96.2495,TRAIN
WH015,2019-07-01,North,50.815,19.0,2108.0,88.8854,TRAIN
WH016,2019-07-01,North,43.3881,38.0,1461.0,88.7899,TRAIN
WH016,2019-07-01,East,68.3222,5.0,520.0,95.4087,TRAIN
WH016,2019-07-01,Central,48.8274,22.0,144.0,88.5726,TRAIN
WH017,2019-07-01,South,42.5634,33.0,2228.0,95.652,TRAIN
WH017,2019-07-01,East,94.2226,35.0,2395.0,94.7749,TRAIN
WH017,2019-07-01,West,58.8757,43.0,726.0,88.0018,TRAIN
WH018,2019-07-01,Central,64.0156,43.0,1453.0,87.8727,TRAIN
WH018,2019-07-01,East,50.7734,43.0,213.0,98.3052,TRAIN
WH018,2019-07-01,North,53.3658,,435.0,88.591,TRAIN
WH019,2019-07-01,North,67.2396,36.0,419.0,85.6393,TRAIN
WH019,2019-07-01,East,46.1137,43.0,308.0,90.1796,TRAIN
WH019,2019-07-01,East,89.6476,5.0,1545.0,96.7826,TRAIN
WH020,2019-07-01,East,79.7923,14.0,887.0,96.3752,TRAIN
WH020,2019-07-01,West,94.8396,43.0,392.0,86.6414,TRAIN
WH020,2019-07-01,Central,43.9024,26.0,1472.0,93.0899,TRAIN
WH021,2019-07-01,North,82.8278,18.0,371.0,90.3925,TRAIN
WH021,2019-07-01,South,77.2403,8.0,377.0,95.2115,TRAIN
WH021,2019-07-01,Central,48.3344,24.0,738.0,87.8647,TRAIN
WH022,2019-07-01,East,81.3582,11.0,605.0,95.4659,TRAIN
WH022,2019-07-01,South,67.6791,25.0,1745.0,92.2839,TRAIN
WH022,2019-07-01,East,52.0295,25.0,1642.0,95.2693,TRAIN
WH023,2019-07-01,East,84.5245,,1394.0,85.3636,TRAIN
WH023,2019-07-01,East,49.857,25.0,1446.0,85.36,TRAIN
WH023,2019-07-01,South,82.0642,12.0,772.0,91.2268,TRAIN
WH024,2019-07-01,Central,65.1639,12.0,370.0,98.7221,TRAIN
WH024,2019-07-01,North,78.8668,9.0,1548.0,87.6213,TRAIN
WH024,2019-07-01,East,52.5897,37.0,441.0,89.7918,TRAIN
WH025,2019-07-01,North,88.8809,11.0,576.0,94.6596,TRAIN
WH025,2019-07-01,North,63.3135,13.0,,86.5738,TRAIN
WH025,2019-07-01,South,71.6402,5.0,573.0,85.6665,TRAIN
WH026,2019-07-01,West,43.5762,22.0,1415.0,96.9737,TRAIN
WH026,2019-07-01,West,68.1781,6.0,1359.0,93.0615,TRAIN
WH026,2019-07-01,East,93.9039,42.0,1181.0,90.4576,TRAIN
WH027,2019-07-01,South,55.5055,22.0,145.0,95.4647,TRAIN
WH027,2019-07-01,East,94.7488,7.0,1698.0,92.8458,TRAIN
WH027,2019-07-01,East,59.1055,23.0,739.0,85.4247,TRAIN
WH028,2019-07-01,West,76.4277,15.0,1175.0,88.3272,TRAIN
WH028,2019-07-01,South,40.8424,23.0,2104.0,90.2538,TRAIN
WH028,2019-07-01,East,48.7105,39.0,,87.6675,TRAIN
WH029,2019-07-01,East,42.88,42.0,239.0,92.725,TRAIN
WH029,2019-07-01,East,77.6582,11.0,308.0,86.1562,TRAIN
WH029,2019-07-01,Central,71.8277,33.0,1842.0,97.6858,TRAIN
WH030,2019-07-01,West,89.8651,,723.0,89.8504,TRAIN
WH030,2019-07-01,East,49.4404,19.0,1751.0,86.9574,TRAIN
WH030,2019-07-01,West,,35.0,1541.0,89.023,TRAIN
WH031,2019-07-01,North,82.714,,1254.0,96.1043,TRAIN
WH031,2019-07-01,North,94.8178,43.0,1942.0,97.2584,TRAIN
WH031,2019-07-01,South,66.1845,28.0,1587.0,85.4424,TRAIN
WH032,2019-07-01,North,,37.0,107.0,96.8127,TRAIN
WH032,2019-07-01,South,71.771,43.0,298.0,85.4642,TRAIN
WH032,2019-07-01,East,52.4002,7.0,2458.0,86.981,TRAIN
WH033,2019-07-01,North,53.1147,17.0,955.0,89.828,TRAIN
WH033,2019-07-01,Central,45.009,33.0,1673.0,94.8296,TRAIN
WH033,2019-07-01,North,75.4229,13.0,2287.0,88.909,TRAIN
WH034,2019-07-01,Central,65.9428,43.0,1847.0,88.1696,TRAIN
WH034,2019-07-01,West,80.3192,28.0,207.0,98.4283,TRAIN
WH034,2019-07-01,North,87.2651,30.0,1344.0,91.2946,TRAIN
WH035,2019-07-01,South,90.7612,35.0,1648.0,88.4766,TRAIN
WH035,2019-07-01,North,58.0124,25.0,159.0,86.8383,TRAIN
WH035,2019-07-01,South,48.5578,28.0,2480.0,90.4931,TRAIN
WH036,2019-07-01,East,48.9527,13.0,611.0,97.0162,TRAIN
WH036,2019-07-01,East,73.2313,31.0,1876.0,86.4055,TRAIN
WH036,2019-07-01,Central,74.7862,20.0,1928.0,90.6298,TRAIN
WH037,2019-07-01,North,43.3209,37.0,1676.0,97.2494,TRAIN
WH037,2019-07-01,East,63.5615,10.0,834.0,89.9128,TRAIN
WH037,2019-07-01,Central,96.5893,19.0,249.0,95.7647,TRAIN
WH038,2019-07-01,South,97.9416,23.0,457.0,,TRAIN
WH038,2019-07-01,Central,94.4181,11.0,497.0,89.2623,TRAIN
WH038,2019-07-01,Central,66.9204,36.0,1059.0,91.2519,TRAIN
WH039,2019-07-01,South,56.228,33.0,1609.0,85.0365,TRAIN
WH039,2019-07-01,West,78.0396,41.0,741.0,93.4088,TRAIN
WH039,2019-07-01,West,66.2867,12.0,1768.0,89.755,TRAIN
WH040,2019-07-01,South,56.6783,31.0,2233.0,95.2471,TRAIN
WH040,2019-07-01,West,74.7617,9.0,1198.0,95.687,TRAIN
WH040,2019-07-01,West,66.3011,13.0,897.0,85.6664,TRAIN
