Shipment_ID,Date,Region,State,Origin_Warehouse,Transport_Mode,Units_Shipped,Distance_KM,Cost_Per_Unit_INR,CO2_Emissions_Kg,Split_Tag
SHP-004424,2019-11-01,North,Delhi,WH047,Rail,726.0,1958.0,488.1,8813.3496,TRAIN
SHP-004425,2019-11-01,North,Delhi,WH038,Road,182.0,854.0,505.1,963.6536,TRAIN
SHP-004426,2019-11-01,North,Delhi,WH017,Rail,1676.0,490.0,638.5,5091.688,TRAIN
SHP-004427,2019-11-01,North,Delhi,WH036,Road,1239.0,984.0,705.89,7558.8912,TRAIN
SHP-004428,2019-11-01,North,Delhi,WH050,Road,808.0,460.0,448.21,2304.416,TRAIN
SHP-004429,2019-11-01,North,Delhi,WH044,Rail,607.0,665.0,719.72,2502.661,TRAIN
SHP-004430,2019-11-01,North,Delhi,WH014,Air,636.0,1393.0,554.61,5492.8776,TRAIN
SHP-004431,2019-11-01,North,Delhi,WH047,Air,1454.0,,646.16,6770.1148,TRAIN
SHP-004432,2019-11-01,North,Delhi,WH011,Air,562.0,737.0,465.92,2568.0028,TRAIN
SHP-004433,2019-11-01,North,Delhi,WH034,Road,1578.0,820.0,647.17,8022.552,TRAIN
SHP-004434,2019-11-01,North,Delhi,WH013,Rail,439.0,443.0,479.93,1205.7574,TRAIN
SHP-004435,2019-11-01,North,Delhi,WH008,Road,1212.0,156.0,682.63,1172.2464,TRAIN
SHP-004436,2019-11-01,North,Delhi,WH011,Rail,99.0,1085.0,638.51,665.973,TRAIN
SHP-004437,2019-11-01,North,Delhi,WH015,Road,1434.0,1764.0,466.21,15683.3712,TRAIN
SHP-004438,2019-11-01,North,Delhi,WH042,Air,1416.0,1782.0,480.24,15644.5344,TRAIN
SHP-004439,2019-11-01,North,Delhi,WH037,Air,341.0,2064.0,599.75,4363.7088,TRAIN
SHP-004440,2019-11-01,North,Delhi,WH045,Rail,1680.0,2150.0,469.47,22394.4,TRAIN
SHP-004441,2019-11-01,South,Tamil Nadu,WH005,Rail,861.0,1422.0,698.41,7590.9204,TRAIN
SHP-004442,2019-11-01,South,Tamil Nadu,WH043,Road,949.0,624.0,572.67,3671.4912,TRAIN
SHP-004443,2019-11-01,South,Tamil Nadu,WH015,Air,672.0,1769.0,560.21,7370.3616,TRAIN
SHP-004444,2019-11-01,South,Tamil Nadu,WH041,Rail,445.0,735.0,492.02,2027.865,TRAIN
SHP-004445,2019-11-01,South,Tamil Nadu,WH045,Road,1456.0,820.0,570.71,7402.304,TRAIN
SHP-004446,2019-11-01,South,Tamil Nadu,,Road,513.0,1556.0,589.66,4949.0136,TRAIN
SHP-004447,2019-11-01,South,Tamil Nadu,WH016,Rail,1003.0,1687.0,440.82,10490.7782,TRAIN
SHP-004448,2019-11-01,South,Tamil Nadu,WH007,Air,1594.0,547.0,385.28,5405.8916,TRAIN
SHP-004449,2019-11-01,South,Tamil Nadu,WH040,Air,916.0,1201.0,556.61,6820.7192,TRAIN
SHP-004450,2019-11-01,South,Tamil Nadu,WH047,Road,650.0,1228.0,406.64,4948.84,TRAIN
SHP-004451,2019-11-01,South,Tamil Nadu,WH047,Road,114.0,806.0,705.35,569.6808,TRAIN
SHP-004452,2019-11-01,South,Tamil Nadu,WH014,Road,1016.0,669.0,417.24,4214.1648,TRAIN
SHP-004453,2019-11-01,South,Tamil Nadu,WH044,Rail,814.0,2335.0,713.93,11784.278,TRAIN
SHP-004454,2019-11-01,South,Tamil Nadu,WH046,Rail,708.0,1198.0,713.99,5258.7408,TRAIN
SHP-004455,2019-11-01,South,Tamil Nadu,WH013,Road,112.0,157.0,559.15,109.0208,TRAIN
SHP-004456,2019-11-01,South,Tamil Nadu,WH005,Rail,1840.0,1162.0,485.54,13256.096,TRAIN
SHP-004457,2019-11-01,South,Tamil Nadu,WH030,Road,401.0,,548.58,2195.3146,TRAIN
SHP-004458,2019-11-01,South,Tamil Nadu,WH036,Road,660.0,119.0,592.5,486.948,TRAIN
SHP-004459,2019-11-01,South,Tamil Nadu,WH045,Rail,497.0,480.0,588.4,1479.072,TRAIN
SHP-004460,2019-11-01,South,Tamil Nadu,WH038,Road,1392.0,401.0,539.49,3460.7904,TRAIN
SHP-004461,2019-11-01,South,Tamil Nadu,WH012,Road,1331.0,1232.0,589.04,10166.7104,TRAIN
SHP-004462,2019-11-01,South,Tamil Nadu,WH035,Rail,1906.0,493.0,406.88,,TRAIN
SHP-004463,2019-11-01,South,Tamil Nadu,WH019,Rail,853.0,1064.0,670.72,5627.0704,TRAIN
SHP-004464,2019-11-01,South,Tamil Nadu,WH008,Air,342.0,1601.0,456.95,3394.7604,TRAIN
SHP-004465,2019-11-01,South,Tamil Nadu,WH024,Road,1082.0,2355.0,653.7,15798.282,TRAIN
SHP-004466,2019-11-01,South,Tamil Nadu,WH009,Air,1905.0,1982.0,443.87,23409.402,TRAIN
SHP-004467,2019-11-01,South,Tamil Nadu,WH005,Rail,400.0,1699.0,498.48,4213.52,TRAIN
SHP-004468,2019-11-01,South,Tamil Nadu,WH011,Air,602.0,2326.0,,8681.5624,TRAIN
SHP-004469,2019-11-01,South,Tamil Nadu,WH046,Rail,657.0,1516.0,394.18,6175.2744,TRAIN
SHP-004470,2019-11-01,South,Tamil Nadu,WH001,Road,1216.0,2469.0,444.08,18614.2848,TRAIN
SHP-004471,2019-11-01,South,Tamil Nadu,WH001,Rail,410.0,2497.0,557.98,6347.374,TRAIN
SHP-004472,2019-11-01,South,Tamil Nadu,WH014,,822.0,1807.0,709.36,9209.1948,TRAIN
SHP-004473,2019-11-01,South,Tamil Nadu,WH037,Air,1922.0,,674.69,19983.8028,TRAIN
SHP-004474,2019-11-01,South,Tamil Nadu,WH036,Rail,1989.0,791.0,629.65,9754.4538,TRAIN
SHP-004475,2019-11-01,South,Tamil Nadu,WH025,Rail,382.0,468.0,670.05,1108.4112,TRAIN
SHP-004476,2019-11-01,South,Tamil Nadu,WH046,Road,57.0,2053.0,530.92,725.5302,TRAIN
SHP-004477,2019-11-01,South,Tamil Nadu,,Air,785.0,1638.0,594.07,7972.146,TRAIN
SHP-004478,2019-11-01,South,Tamil Nadu,WH034,Air,574.0,1691.0,473.13,6017.9308,TRAIN
SHP-004479,2019-11-01,South,Tamil Nadu,WH038,Road,343.0,684.0,577.5,1454.5944,TRAIN
SHP-004480,2019-11-01,South,Tamil Nadu,WH007,Air,1682.0,429.0,665.03,,TRAIN
SHP-004481,2019-11-01,East,West Bengal,WH006,Air,634.0,935.0,705.52,3675.298,TRAIN
SHP-004482,2019-11-01,East,West Bengal,WH014,Road,622.0,1282.0,533.67,4943.9048,TRAIN
SHP-004483,2019-11-01,East,West Bengal,WH007,Rail,1271.0,244.0,382.35,1922.7688,TRAIN
SHP-004484,2019-11-01,East,West Bengal,WH037,Road,,2481.0,666.43,9290.8488,TRAIN
SHP-004485,2019-11-01,East,West Bengal,WH011,Rail,1213.0,676.0,428.06,5083.9256,TRAIN
SHP-004486,2019-11-01,East,West Bengal,WH045,Rail,1586.0,1740.0,530.68,17109.768,TRAIN
SHP-004487,2019-11-01,East,West Bengal,WH004,Rail,1793.0,595.0,650.78,6614.377,TRAIN
SHP-004488,2019-11-01,East,West Bengal,WH036,Road,,1864.0,703.71,10412.6768,TRAIN
SHP-004489,2019-11-01,East,West Bengal,WH024,Air,1656.0,1098.0,579.91,11273.3856,TRAIN
SHP-004490,2019-11-01,East,West Bengal,WH037,Rail,1814.0,562.0,708.73,6320.7016,TRAIN
SHP-004491,2019-11-01,East,West Bengal,WH030,Rail,565.0,2227.0,494.54,7801.181,TRAIN
SHP-004492,2019-11-01,East,West Bengal,WH030,Rail,248.0,1579.0,674.48,2427.8704,TRAIN
SHP-004493,2019-11-01,East,West Bengal,WH038,Rail,1361.0,1052.0,645.38,8876.9864,TRAIN
SHP-004494,2019-11-01,East,West Bengal,WH039,Road,311.0,1417.0,430.81,2732.2594,TRAIN
SHP-004495,2019-11-01,East,West Bengal,,Air,1366.0,297.0,537.13,2515.3524,TRAIN
SHP-004496,2019-11-01,East,West Bengal,WH049,Air,1974.0,1814.0,584.58,22201.1832,TRAIN
SHP-004497,2019-11-01,East,West Bengal,WH010,Air,1887.0,1089.0,420.16,12740.6466,TRAIN
SHP-004498,2019-11-01,East,West Bengal,WH027,Rail,1578.0,634.0,387.14,6202.8024,TRAIN
SHP-004499,2019-11-01,East,West Bengal,WH046,Air,1002.0,2422.0,582.94,15046.4328,TRAIN
SHP-004500,2019-11-01,East,West Bengal,WH026,Road,943.0,1694.0,491.86,9904.1404,TRAIN
SHP-004501,2019-11-01,East,West Bengal,WH043,Rail,1478.0,1539.0,,14102.7804,TRAIN
SHP-004502,2019-11-01,East,West Bengal,WH040,Air,679.0,1335.0,537.43,5620.083,TRAIN
SHP-004503,2019-11-01,East,West Bengal,WH007,Air,1340.0,2041.0,425.56,16956.628,TRAIN
SHP-004504,2019-11-01,East,West Bengal,WH050,Air,1648.0,1099.0,483.87,11229.1424,TRAIN
SHP-004505,2019-11-01,East,West Bengal,WH013,Air,1712.0,377.0,658.55,4001.6288,TRAIN
SHP-004506,2019-11-01,East,West Bengal,WH034,Air,1817.0,1324.0,659.84,14915.3896,TRAIN
SHP-004507,2019-11-01,East,West Bengal,WH012,Rail,,273.0,610.34,2256.2358,TRAIN
SHP-004508,2019-11-01,East,West Bengal,WH037,Air,1940.0,364.0,652.31,4378.192,TRAIN
SHP-004509,2019-11-01,East,West Bengal,WH033,Rail,442.0,1971.0,621.73,5401.3284,TRAIN
SHP-004510,2019-11-01,East,West Bengal,WH039,Road,,735.0,649.05,3686.613,TRAIN
SHP-004511,2019-11-01,East,West Bengal,WH044,Air,1475.0,1037.0,489.03,9483.365,TRAIN
SHP-004512,2019-11-01,East,West Bengal,WH030,Rail,77.0,2287.0,526.49,1091.8138,TRAIN
SHP-004513,2019-11-01,East,West Bengal,WH023,Road,1382.0,1980.0,479.93,16965.432,TRAIN
SHP-004514,2019-11-01,East,West Bengal,WH043,Rail,1489.0,230.0,398.31,2123.314,TRAIN
SHP-004515,2019-11-01,East,West Bengal,WH024,Air,1099.0,1539.0,653.64,10486.4382,TRAIN
SHP-004516,2019-11-01,East,West Bengal,WH026,Air,773.0,351.0,584.18,1682.2026,TRAIN
SHP-004517,2019-11-01,East,West Bengal,WH031,Air,1525.0,1826.0,602.07,17264.83,TRAIN
SHP-004518,2019-11-01,East,West Bengal,WH019,Air,557.0,476.0,566.76,1643.8184,TRAIN
SHP-004519,2019-11-01,East,West Bengal,WH048,Road,311.0,1703.0,710.28,3283.7246,TRAIN
SHP-004520,2019-11-01,East,West Bengal,WH033,Rail,1492.0,1184.0,524.13,10952.4736,TRAIN
SHP-004521,2019-11-01,West,Maharashtra,WH039,Air,395.0,911.0,682.19,2231.039,TRAIN
SHP-004522,2019-11-01,West,Maharashtra,WH013,Air,1841.0,1956.0,708.51,22326.1752,TRAIN
SHP-004523,2019-11-01,West,Maharashtra,WH013,Rail,330.0,506.0,584.59,1035.276,TRAIN
SHP-004524,2019-11-01,West,Maharashtra,WH041,Air,710.0,1720.0,396.65,7571.44,TRAIN
SHP-004525,2019-11-01,West,Maharashtra,WH029,Air,805.0,200.0,416.19,998.2,TRAIN
SHP-004526,2019-11-01,West,Maharashtra,WH007,Rail,281.0,579.0,407.26,1008.7338,TRAIN
SHP-004527,2019-11-01,West,Maharashtra,WH046,Air,241.0,1553.0,543.91,2320.4926,TRAIN
SHP-004528,2019-11-01,West,Maharashtra,WH029,Air,1626.0,1020.0,679.63,10282.824,TRAIN
SHP-004529,2019-11-01,West,Maharashtra,WH015,Air,1840.0,1417.0,681.4,16165.136,TRAIN
SHP-004530,2019-11-01,West,Maharashtra,WH030,Road,1566.0,1368.0,701.22,13282.1856,TRAIN
SHP-004531,2019-11-01,West,Maharashtra,WH006,Road,674.0,2204.0,570.95,9210.0752,TRAIN
SHP-004532,2019-11-01,West,Maharashtra,WH028,Rail,1447.0,1016.0,672.19,9114.9424,TRAIN
SHP-004533,2019-11-01,West,Maharashtra,WH012,Air,1742.0,1271.0,627.93,13727.3084,TRAIN
SHP-004534,2019-11-01,West,Maharashtra,WH047,Rail,200.0,1190.0,525.27,1475.6,TRAIN
SHP-004535,2019-11-01,West,Maharashtra,WH036,Rail,64.0,2138.0,385.73,848.3584,TRAIN
SHP-004536,2019-11-01,West,Maharashtra,WH037,Rail,1682.0,807.0,683.46,8415.7188,TRAIN
SHP-004537,2019-11-01,West,Maharashtra,WH027,Road,1388.0,1241.0,486.1,10679.5496,TRAIN
SHP-004538,2019-11-01,West,Maharashtra,WH017,Road,1536.0,475.0,690.18,4523.52,TRAIN
SHP-004539,2019-11-01,West,Maharashtra,WH011,Air,,1484.0,404.51,16846.6648,TRAIN
SHP-004540,2019-11-01,West,Maharashtra,WH011,Road,169.0,1419.0,676.91,1486.8282,TRAIN
SHP-004541,2019-11-01,West,Maharashtra,WH016,Air,1982.0,1611.0,643.17,19796.6124,TRAIN
SHP-004542,2019-11-01,West,Maharashtra,WH008,Air,1532.0,2002.0,434.31,19015.7968,TRAIN
SHP-004543,2019-11-01,West,Maharashtra,WH012,Rail,349.0,366.0,450.11,791.9508,TRAIN
SHP-004544,2019-11-01,West,Maharashtra,WH015,Road,206.0,190.0,467.4,242.668,TRAIN
SHP-004545,2019-11-01,West,Maharashtra,WH038,Air,1117.0,1416.0,641.01,9806.3664,TRAIN
SHP-004546,2019-11-01,West,Maharashtra,WH014,Road,1508.0,,634.13,10536.9992,TRAIN
SHP-004547,2019-11-01,West,Maharashtra,WH002,Road,309.0,436.0,511.96,835.2888,TRAIN
SHP-004548,2019-11-01,West,Maharashtra,WH036,Road,407.0,675.0,478.33,1703.295,TRAIN
SHP-004549,2019-11-01,West,Maharashtra,WH016,Road,518.0,696.0,550.74,2235.2736,TRAIN
SHP-004550,2019-11-01,West,Maharashtra,WH006,Air,960.0,368.0,589.72,2190.336,TRAIN
SHP-004551,2019-11-01,West,Maharashtra,WH007,Air,1619.0,739.0,430.42,7417.9342,TRAIN
SHP-004552,2019-11-01,West,Maharashtra,WH045,Road,799.0,2100.0,606.86,10402.98,TRAIN
SHP-004553,2019-11-01,West,Maharashtra,WH035,Rail,887.0,,716.75,9013.5166,TRAIN
SHP-004554,2019-11-01,West,Maharashtra,WH008,Air,567.0,2179.0,595.45,7660.0566,TRAIN
SHP-004555,2019-11-01,West,Maharashtra,WH037,Rail,1730.0,2397.0,529.47,25710.222,TRAIN
SHP-004556,2019-11-01,West,Maharashtra,WH006,Air,412.0,,395.73,4677.1064,TRAIN
SHP-004557,2019-11-01,West,Maharashtra,WH004,Rail,,320.0,405.96,146.816,TRAIN
SHP-004558,2019-11-01,West,Maharashtra,WH041,Road,595.0,1883.0,535.25,6946.387,TRAIN
SHP-004559,2019-11-01,West,Maharashtra,WH034,Air,181.0,1692.0,709.05,1898.7624,TRAIN
SHP-004560,2019-11-01,West,Maharashtra,WH031,Road,1661.0,2097.0,696.95,21595.3254,TRAIN
SHP-004561,2019-11-01,Central,Madhya Pradesh,WH037,Road,894.0,2499.0,653.99,13851.4572,TRAIN
SHP-004562,2019-11-01,Central,Madhya Pradesh,WH002,Road,596.0,712.0,636.85,2630.9824,TRAIN
SHP-004563,2019-11-01,Central,Madhya Pradesh,WH017,Air,982.0,1476.0,648.16,8986.4784,TRAIN
SHP-004564,2019-11-01,Central,Madhya Pradesh,WH003,Road,445.0,353.0,508.4,973.927,TRAIN
SHP-004565,2019-11-01,Central,Madhya Pradesh,WH029,Air,331.0,2345.0,,4812.409,TRAIN
SHP-004566,2019-11-01,Central,Madhya Pradesh,WH005,Road,317.0,1889.0,680.72,,TRAIN
SHP-004567,2019-11-01,Central,Madhya Pradesh,WH032,Rail,872.0,504.0,617.46,2724.8256,TRAIN
SHP-004568,2019-11-01,Central,Madhya Pradesh,WH021,Road,588.0,2454.0,696.22,8946.3024,TRAIN
SHP-004569,2019-11-01,Central,Madhya Pradesh,WH042,Air,71.0,2020.0,553.49,889.204,TRAIN
SHP-004570,2019-11-01,Central,Madhya Pradesh,WH026,Rail,1144.0,527.0,520.66,3737.9056,TRAIN
SHP-004571,2019-11-01,Central,Madhya Pradesh,,Road,1938.0,194.0,687.03,2331.0264,TRAIN
SHP-004572,2019-11-01,Central,Madhya Pradesh,WH029,Air,1226.0,2274.0,585.05,17285.1288,TRAIN
SHP-004573,2019-11-01,Central,Madhya Pradesh,WH032,,694.0,1215.0,494.85,5227.902,TRAIN
SHP-004574,2019-11-01,Central,Madhya Pradesh,WH032,Rail,,1841.0,517.56,8172.5672,TRAIN
SHP-004575,2019-11-01,Central,Madhya Pradesh,WH006,Air,1412.0,2086.0,683.62,18261.6784,TRAIN
SHP-004576,2019-11-01,Central,Madhya Pradesh,WH039,Air,1939.0,769.0,451.88,9244.7642,TRAIN
SHP-004577,2019-11-01,Central,Madhya Pradesh,WH005,Rail,1078.0,1532.0,453.28,10239.2752,TRAIN
SHP-004578,2019-11-01,Central,Madhya Pradesh,,Rail,459.0,1502.0,519.6,4274.3916,TRAIN
SHP-004579,2019-11-01,Central,Madhya Pradesh,WH022,Road,276.0,518.0,517.19,886.4016,TRAIN
SHP-004580,2019-11-01,Central,Madhya Pradesh,WH032,Road,540.0,528.0,657.98,1767.744,TRAIN
SHP-004581,2019-11-01,Central,Madhya Pradesh,WH003,Air,1754.0,226.0,697.16,2457.7048,TRAIN
SHP-004582,2019-11-01,Central,Madhya Pradesh,WH016,Air,1915.0,2397.0,625.98,28459.581,TRAIN
SHP-004583,2019-11-01,Central,Madhya Pradesh,WH048,,886.0,607.0,643.22,3334.3724,TRAIN
SHP-004584,2019-11-01,Central,Madhya Pradesh,WH034,Rail,1905.0,1007.0,569.77,11893.677,TRAIN
SHP-004585,2019-11-01,Central,Madhya Pradesh,WH011,Rail,614.0,1462.0,715.32,5565.5416,TRAIN
SHP-004586,2019-11-01,Central,Madhya Pradesh,WH018,Rail,1497.0,1857.0,702.93,,TRAIN
SHP-004587,2019-11-01,Central,Madhya Pradesh,WH013,Air,1741.0,1258.0,711.59,13579.1036,TRAIN
SHP-004588,2019-11-01,Central,Madhya Pradesh,WH050,Air,591.0,621.0,432.94,2275.4682,TRAIN
SHP-004589,2019-11-01,Central,Madhya Pradesh,WH048,Air,1811.0,1020.0,405.38,11452.764,TRAIN
SHP-004590,2019-11-01,Central,Madhya Pradesh,WH001,Road,813.0,1529.0,552.06,7707.0774,TRAIN
SHP-004591,2019-11-01,Central,Madhya Pradesh,WH001,Air,544.0,1048.0,393.81,3534.6944,TRAIN
SHP-004592,2019-11-01,Central,Madhya Pradesh,WH013,Road,1773.0,1156.0,663.1,12707.4456,TRAIN
SHP-004593,2019-11-01,Central,Madhya Pradesh,WH002,Air,821.0,817.0,,4158.6934,TRAIN
SHP-004594,2019-11-01,Central,Madhya Pradesh,WH040,Rail,1470.0,441.0,590.22,4019.274,TRAIN
SHP-004595,2019-11-01,Central,Madhya Pradesh,WH037,Rail,840.0,1473.0,411.01,7671.384,TRAIN
SHP-004596,2019-11-01,Central,Madhya Pradesh,WH007,Road,887.0,942.0,430.53,5180.4348,TRAIN
SHP-004597,2019-11-01,Central,Madhya Pradesh,WH010,Road,699.0,847.0,707.11,3670.7286,TRAIN
SHP-004598,2019-11-01,Central,Madhya Pradesh,WH050,Road,1141.0,1791.0,584.97,12669.8922,TRAIN
SHP-004599,2019-11-01,Central,Madhya Pradesh,WH033,Rail,1261.0,2407.0,600.3,18818.4074,TRAIN
SHP-004600,2019-11-01,Central,Madhya Pradesh,WH022,Rail,1380.0,2170.0,394.92,18566.52,TRAIN
SHP-004601,2019-12-01,North,Delhi,WH049,Road,1003.0,1366.0,414.54,8494.6076,TRAIN
SHP-004602,2019-12-01,North,Delhi,WH028,Air,426.0,1708.0,481.23,4511.1696,TRAIN
SHP-004603,2019-12-01,North,Delhi,WH022,Air,666.0,2119.0,438.97,8749.7748,TRAIN
SHP-004604,2019-12-01,North,Delhi,WH002,Rail,1808.0,712.0,568.42,7981.2352,TRAIN
SHP-004605,2019-12-01,North,Delhi,WH030,Road,1398.0,705.0,684.98,6110.658,TRAIN
SHP-004606,2019-12-01,North,Delhi,WH017,Rail,,813.0,505.29,7621.3872,TRAIN
SHP-004607,2019-12-01,North,Delhi,WH021,Road,1490.0,2166.0,451.81,20009.508,TRAIN
SHP-004608,2019-12-01,North,Delhi,WH011,Rail,1759.0,1516.0,698.34,16533.1928,TRAIN
SHP-004609,2019-12-01,North,Delhi,WH016,Rail,739.0,2088.0,609.89,9566.7984,TRAIN
SHP-004610,2019-12-01,North,Delhi,WH017,Rail,825.0,2010.0,655.92,10281.15,TRAIN
SHP-004611,2019-12-01,North,Delhi,WH022,Rail,1397.0,2294.0,473.45,19869.2516,TRAIN
SHP-004612,2019-12-01,North,Delhi,WH009,Air,1041.0,1337.0,419.39,8629.2654,TRAIN
SHP-004613,2019-12-01,North,Delhi,WH006,Road,1880.0,675.0,704.56,7867.8,TRAIN
SHP-004614,2019-12-01,North,Delhi,WH003,Air,1575.0,1780.0,487.29,17381.7,TRAIN
SHP-004615,2019-12-01,North,Delhi,WH012,Air,1394.0,1995.0,634.53,17242.386,TRAIN
SHP-004616,2019-12-01,North,Delhi,WH042,Air,866.0,1037.0,506.35,5567.8604,TRAIN
SHP-004617,2019-12-01,North,Delhi,WH034,Rail,1936.0,879.0,639.2,10550.8128,TRAIN
SHP-004618,2019-12-01,North,Delhi,WH018,Rail,563.0,997.0,540.26,3480.1282,TRAIN
SHP-004619,2019-12-01,North,Delhi,WH036,Road,1489.0,1327.0,492.61,12250.5986,TRAIN
SHP-004620,2019-12-01,North,Delhi,WH026,Rail,625.0,1061.0,636.93,4111.375,TRAIN
SHP-004621,2019-12-01,North,Delhi,WH031,Rail,1673.0,2069.0,613.59,21460.9094,TRAIN
SHP-004622,2019-12-01,North,Delhi,WH018,Rail,1760.0,2317.0,622.61,25283.104,TRAIN
SHP-004623,2019-12-01,North,Delhi,WH049,Road,979.0,1424.0,421.74,8643.3952,TRAIN
SHP-004624,2019-12-01,North,Delhi,WH048,Road,381.0,816.0,581.76,1927.5552,TRAIN
SHP-004625,2019-12-01,North,Delhi,WH033,Air,587.0,1060.0,665.71,3857.764,TRAIN
SHP-004626,2019-12-01,North,Delhi,,Rail,185.0,2081.0,718.25,2386.907,TRAIN
SHP-004627,2019-12-01,North,Delhi,WH041,Rail,307.0,611.0,519.31,1162.9774,TRAIN
SHP-004628,2019-12-01,North,Delhi,WH046,Air,798.0,1693.0,684.66,8376.2868,TRAIN
SHP-004629,2019-12-01,North,Delhi,WH006,Road,279.0,544.0,498.39,941.0112,TRAIN
SHP-004630,2019-12-01,North,Delhi,WH026,Rail,100.0,957.0,516.69,593.34,TRAIN
SHP-004631,2019-12-01,North,Delhi,WH018,Rail,1946.0,2044.0,505.6,24661.2688,TRAIN
SHP-004632,2019-12-01,North,Delhi,WH013,Road,1964.0,1840.0,585.47,22405.312,TRAIN
SHP-004633,2019-12-01,North,Delhi,WH019,Air,1456.0,2025.0,572.18,18280.08,TRAIN
SHP-004634,2019-12-01,North,Delhi,,Air,465.0,431.0,503.25,1242.573,TRAIN
SHP-004635,2019-12-01,North,Delhi,WH035,Rail,326.0,2440.0,444.46,4931.728,TRAIN
SHP-004636,2019-12-01,North,Delhi,WH021,Road,224.0,857.0,444.82,1190.2016,TRAIN
SHP-004637,2019-12-01,North,Delhi,WH048,Air,1603.0,2475.0,594.82,24598.035,TRAIN
SHP-004638,2019-12-01,North,Delhi,WH014,Road,1128.0,460.0,555.32,3217.056,TRAIN
SHP-004639,2019-12-01,North,Delhi,WH020,Air,1637.0,1658.0,389.92,16827.7052,TRAIN
SHP-004640,2019-12-01,North,Delhi,WH037,Road,1035.0,1285.0,650.71,8245.845,TRAIN
SHP-004641,2019-12-01,South,Tamil Nadu,WH008,Air,946.0,2080.0,623.44,12199.616,TRAIN
SHP-004642,2019-12-01,South,Tamil Nadu,,Air,1458.0,117.0,656.18,1057.6332,TRAIN
SHP-004643,2019-12-01,South,Tamil Nadu,WH030,Rail,1518.0,2416.0,494.42,22738.4256,TRAIN
SHP-004644,2019-12-01,South,Tamil Nadu,WH011,Road,541.0,1869.0,524.3,6268.9998,TRAIN
SHP-004645,2019-12-01,South,Tamil Nadu,WH038,Air,1477.0,1321.0,430.06,12096.9254,TRAIN
SHP-004646,2019-12-01,South,Tamil Nadu,WH017,Air,1973.0,,385.57,21798.4932,TRAIN
SHP-004647,2019-12-01,South,Tamil Nadu,WH002,Road,1126.0,1034.0,439.3,7218.5608,TRAIN
SHP-004648,2019-12-01,South,Tamil Nadu,WH039,Rail,1566.0,1123.0,400.81,10903.4316,TRAIN
SHP-004649,2019-12-01,South,Tamil Nadu,WH017,Air,1131.0,2486.0,396.66,17432.3292,TRAIN
SHP-004650,2019-12-01,South,Tamil Nadu,WH009,Rail,471.0,1061.0,613.08,3098.3322,TRAIN
SHP-004651,2019-12-01,South,Tamil Nadu,WH048,Road,1959.0,2157.0,404.29,26198.4906,TRAIN
SHP-004652,2019-12-01,South,Tamil Nadu,WH023,Rail,355.0,1723.0,471.66,3792.323,TRAIN
SHP-004653,2019-12-01,South,Tamil Nadu,WH050,Rail,1630.0,1217.0,557.83,12299.002,TRAIN
SHP-004654,2019-12-01,South,Tamil Nadu,WH022,Air,100.0,2344.0,447.93,1453.28,TRAIN
SHP-004655,2019-12-01,South,Tamil Nadu,WH005,Road,373.0,1142.0,650.87,2640.9892,TRAIN
SHP-004656,2019-12-01,South,Tamil Nadu,WH047,Air,1681.0,1226.0,622.64,12777.6172,TRAIN
SHP-004657,2019-12-01,South,Tamil Nadu,WH002,Air,672.0,436.0,710.18,1816.5504,TRAIN
SHP-004658,2019-12-01,South,Tamil Nadu,WH004,Road,1964.0,2022.0,527.45,24621.4896,TRAIN
SHP-004659,2019-12-01,South,Tamil Nadu,WH045,Road,1479.0,,685.64,17404.2804,TRAIN
SHP-004660,2019-12-01,South,Tamil Nadu,WH022,Rail,1668.0,1249.0,591.86,12916.6584,TRAIN
SHP-004661,2019-12-01,South,Tamil Nadu,WH027,Rail,1792.0,2461.0,544.43,27342.6944,TRAIN
SHP-004662,2019-12-01,South,Tamil Nadu,WH017,Air,1787.0,1302.0,532.68,14425.3788,TRAIN
SHP-004663,2019-12-01,South,Tamil Nadu,WH031,Rail,739.0,866.0,689.14,3967.8388,TRAIN
SHP-004664,2019-12-01,South,Tamil Nadu,WH003,Road,1162.0,1216.0,,8760.5504,TRAIN
SHP-004665,2019-12-01,South,Tamil Nadu,WH035,Rail,112.0,2111.0,384.86,1465.8784,TRAIN
SHP-004666,2019-12-01,South,Tamil Nadu,WH024,Air,1460.0,2483.0,534.02,22476.116,TRAIN
SHP-004667,2019-12-01,South,Tamil Nadu,WH023,Air,600.0,1010.0,552.98,3757.2,TRAIN
SHP-004668,2019-12-01,South,Tamil Nadu,WH023,Road,,630.0,513.07,3784.914,TRAIN
SHP-004669,2019-12-01,South,Tamil Nadu,WH016,Rail,1140.0,851.0,687.73,6014.868,TRAIN
SHP-004670,2019-12-01,South,Tamil Nadu,WH038,Rail,1838.0,838.0,402.76,9549.5128,TRAIN
SHP-004671,2019-12-01,South,Tamil Nadu,WH020,Rail,1705.0,,482.54,13604.877,TRAIN
SHP-004672,2019-12-01,South,Tamil Nadu,WH017,Rail,1568.0,1762.0,712.79,17129.4592,TRAIN
SHP-004673,2019-12-01,South,Tamil Nadu,WH026,Air,346.0,999.0,493.18,2143.0548,TRAIN
SHP-004674,2019-12-01,South,Tamil Nadu,WH003,Rail,1508.0,1170.0,435.71,10939.032,TRAIN
SHP-004675,2019-12-01,South,Tamil Nadu,WH019,Rail,1712.0,206.0,670.37,2186.5664,TRAIN
