Signal_Record_ID,Date,Region,State,Max_Temp_C,Min_Temp_C,Cooling_Degree_Days,Consumer_Confidence_Index,Google_Trends_AC_Index,COVID_Impact_Score,Heatwave_Severity_Score,Semiconductor_Shortage_Score,Festive_Multiplier,Composite_Demand_Index,Forecast_AC_Units_Next_Month_TARGET,Split_Tag
SIG-001222,2018-07-01,North,Delhi,35.1868,23.8777,345.9686,102.5018,49.0,0.0,0.0,0.0,1.0,0.2913,922.0,TRAIN
SIG-001223,2018-07-01,North,Delhi,38.5481,27.1538,445.5288,97.1592,66.0,0.0,0.0,0.0,1.0,0.3349,1123.0,TRAIN
SIG-001224,2018-07-01,North,Delhi,39.0868,27.6454,460.9825,113.6917,67.0,0.0,0.0,0.0,1.0,0.3722,1008.0,TRAIN
SIG-001225,2018-07-01,North,Delhi,37.6409,26.7072,425.2217,98.4961,77.0,0.0,0.0,0.0,1.0,,1045.0,TRAIN
SIG-001226,2018-07-01,North,Delhi,35.6514,27.2734,403.8721,111.7926,71.0,0.0,0.0,0.0,1.0,0.3544,939.0,TRAIN
SIG-001227,2018-07-01,North,Delhi,38.5089,26.8126,439.8233,112.6348,65.0,0.0,0.0,0.0,1.0,0.3608,1014.0,TRAIN
SIG-001228,2018-07-01,North,Delhi,39.2394,31.0666,514.5898,105.4163,92.0,0.0,0.0,,1.0,0.4046,1089.0,TRAIN
SIG-001229,2018-07-01,North,Delhi,38.824,27.3305,452.3174,114.4655,74.0,0.0,,0.0,1.0,0.3792,1148.0,TRAIN
SIG-001230,2018-07-01,North,Delhi,39.027,29.8213,492.7247,98.5696,72.0,0.0,0.0,0.0,1.0,0.3605,1156.0,TRAIN
SIG-001231,2018-07-01,North,Delhi,39.6946,31.3907,,105.2456,89.0,0.0,0.0,0.0,1.0,0.4046,1191.0,TRAIN
SIG-001232,2018-07-01,North,Delhi,38.8477,29.0904,479.0711,106.1058,84.0,0.0,0.0,0.0,1.0,0.3844,1245.0,TRAIN
SIG-001233,2018-07-01,North,Delhi,36.7596,28.6615,441.3163,94.1666,72.0,0.0,0.0,0.0,1.0,0.3351,1105.0,TRAIN
SIG-001234,2018-07-01,North,Delhi,38.2784,,459.9509,98.8829,74.0,0.0,0.0,0.0,1.0,0.3525,1102.0,TRAIN
SIG-001235,2018-07-01,North,Delhi,39.9337,30.9558,523.3433,92.4414,84.0,0.0,0.0,0.0,1.0,0.3736,1128.0,TRAIN
SIG-001236,2018-07-01,North,Delhi,38.3478,26.7478,436.433,107.8846,68.0,0.0,0.0,0.0,1.0,0.3544,1137.0,TRAIN
SIG-001237,2018-07-01,North,Delhi,38.531,27.1185,444.7435,104.3166,73.0,0.0,0.0,0.0,1.0,0.3564,1033.0,TRAIN
SIG-001238,2018-07-01,North,Delhi,39.6306,29.0224,489.7943,92.2808,88.0,0.0,0.0,0.0,1.0,0.3669,1069.0,TRAIN
SIG-001239,2018-07-01,North,Delhi,40.1794,29.3494,502.9319,112.4282,87.0,0.0,0.0,0.0,1.0,0.4078,1274.0,TRAIN
SIG-001240,2018-07-01,North,Delhi,39.4749,28.9171,485.8811,107.4436,86.0,0.0,0.0,0.0,1.0,0.3916,1136.0,TRAIN
SIG-001241,2018-07-01,South,Tamil Nadu,35.945,24.4169,365.4288,104.9726,63.0,0.0,0.0,0.0,1.0,0.3192,771.0,TRAIN
SIG-001242,2018-07-01,South,Tamil Nadu,34.9315,26.4076,380.0873,95.3857,54.0,0.0,0.0,0.0,1.0,0.2953,626.0,TRAIN
SIG-001243,2018-07-01,South,Tamil Nadu,34.4321,24.7656,347.9655,112.2291,58.0,0.0,0.0,0.0,1.0,0.321,730.0,TRAIN
SIG-001244,2018-07-01,South,Tamil Nadu,36.6509,25.0436,385.4166,108.0846,69.0,0.0,0.0,0.0,1.0,0.3389,782.0,TRAIN
SIG-001245,2018-07-01,South,Tamil Nadu,34.8862,24.195,346.2192,110.3945,61.0,0.0,0.0,0.0,1.0,0.3206,752.0,TRAIN
SIG-001246,2018-07-01,South,Tamil Nadu,35.9693,27.6348,414.061,97.0187,74.0,0.0,0.0,0.0,1.0,0.3337,,TRAIN
SIG-001247,2018-07-01,South,Tamil Nadu,34.3967,22.7031,316.4971,108.138,52.0,0.0,0.0,0.0,1.0,0.2957,728.0,TRAIN
SIG-001248,2018-07-01,South,Tamil Nadu,33.9888,25.1456,347.0163,95.23,55.0,0.0,0.0,0.0,1.0,0.2852,646.0,TRAIN
SIG-001249,2018-07-01,South,Tamil Nadu,34.3604,24.8119,347.5842,102.8858,49.0,0.0,0.0,0.0,1.0,0.2926,621.0,TRAIN
SIG-001250,2018-07-01,South,Tamil Nadu,35.1171,26.9884,391.5832,95.6047,61.0,0.0,0.0,0.0,1.0,0.308,733.0,TRAIN
SIG-001251,2018-07-01,South,Tamil Nadu,35.9414,25.1361,376.1614,108.6239,60.0,0.0,0.0,0.0,1.0,0.3261,745.0,TRAIN
SIG-001252,2018-07-01,South,Tamil Nadu,32.2144,23.409,294.3511,91.2695,50.0,0.0,0.0,0.0,1.0,0.2542,649.0,TRAIN
SIG-001253,2018-07-01,South,Tamil Nadu,31.2005,19.7682,224.5302,94.8318,36.0,0.0,0.0,0.0,1.0,,,TRAIN
SIG-001254,2018-07-01,South,Tamil Nadu,35.1194,24.2749,350.9141,114.5678,63.0,0.0,0.0,0.0,1.0,0.3324,672.0,TRAIN
SIG-001255,2018-07-01,South,Tamil Nadu,34.8205,23.1887,,90.3328,63.0,0.0,0.0,0.0,1.0,0.28,,TRAIN
SIG-001256,2018-07-01,South,Tamil Nadu,34.491,22.6983,317.8404,111.5449,50.0,0.0,0.0,0.0,1.0,0.3001,788.0,TRAIN
SIG-001257,2018-07-01,South,Tamil Nadu,33.9347,24.6646,338.9901,109.7467,61.0,0.0,0.0,0.0,1.0,,667.0,TRAIN
SIG-001258,2018-07-01,South,Tamil Nadu,33.7921,22.0429,297.5245,92.4815,55.0,0.0,0.0,0.0,1.0,0.2636,719.0,TRAIN
SIG-001259,2018-07-01,South,Tamil Nadu,34.4558,23.5318,329.8143,94.2844,51.0,0.0,0.0,0.0,1.0,0.2729,648.0,TRAIN
SIG-001260,2018-07-01,South,Tamil Nadu,34.7478,25.5346,364.2361,95.5593,62.0,0.0,0.0,,1.0,0.3,717.0,TRAIN
SIG-001261,2018-07-01,South,Tamil Nadu,34.6082,23.9301,338.0734,91.3265,63.0,0.0,0.0,0.0,1.0,0.2845,757.0,TRAIN
SIG-001262,2018-07-01,South,Tamil Nadu,35.1418,26.2002,380.1296,93.2262,69.0,0.0,0.0,,1.0,0.3093,756.0,TRAIN
SIG-001263,2018-07-01,South,Tamil Nadu,33.1341,22.3305,291.9695,104.6174,51.0,0.0,0.0,0.0,1.0,0.2797,668.0,TRAIN
SIG-001264,2018-07-01,South,Tamil Nadu,32.8255,23.3259,302.2718,100.9698,47.0,0.0,0.0,0.0,1.0,0.2715,673.0,TRAIN
SIG-001265,2018-07-01,South,Tamil Nadu,33.7265,23.9132,324.596,109.1888,49.0,0.0,0.0,0.0,1.0,0.2967,746.0,TRAIN
SIG-001266,2018-07-01,South,Tamil Nadu,32.3316,22.5653,283.4541,113.2216,54.0,0.0,0.0,0.0,1.0,0.2966,697.0,TRAIN
SIG-001267,2018-07-01,South,Tamil Nadu,33.9416,22.5985,308.1018,113.2908,53.0,0.0,0.0,0.0,1.0,0.3037,665.0,TRAIN
SIG-001268,2018-07-01,South,Tamil Nadu,33.0232,24.5652,323.8253,110.3489,46.0,0.0,0.0,0.0,1.0,0.295,618.0,TRAIN
SIG-001269,2018-07-01,South,Tamil Nadu,32.3457,23.1403,292.2896,93.2028,48.0,0.0,0.0,0.0,1.0,0.2548,693.0,TRAIN
SIG-001270,2018-07-01,South,Tamil Nadu,31.6472,21.5367,257.7578,91.1403,41.0,0.0,0.0,0.0,1.0,0.231,617.0,TRAIN
SIG-001271,2018-07-01,South,Tamil Nadu,32.6458,24.1881,312.5081,100.822,58.0,0.0,0.0,0.0,1.0,0.2878,647.0,TRAIN
SIG-001272,2018-07-01,South,Tamil Nadu,35.3313,24.0295,350.4117,100.1963,55.0,0.0,0.0,0.0,1.0,0.2957,657.0,TRAIN
SIG-001273,2018-07-01,South,Tamil Nadu,33.5725,22.2075,296.6995,110.8715,39.0,0.0,0.0,0.0,1.0,0.2786,,TRAIN
SIG-001274,2018-07-01,South,Tamil Nadu,32.9664,24.4841,321.7576,91.6375,,0.0,0.0,0.0,1.0,0.2725,734.0,TRAIN
SIG-001275,2018-07-01,South,Tamil Nadu,32.8415,24.2524,316.4087,109.5271,48.0,0.0,0.0,0.0,1.0,0.2934,597.0,TRAIN
SIG-001276,2018-07-01,South,Tamil Nadu,32.5685,20.9324,262.5142,,50.0,0.0,0.0,0.0,1.0,0.2825,637.0,TRAIN
SIG-001277,2018-07-01,South,Tamil Nadu,32.8445,23.7622,309.1001,101.2951,50.0,0.0,0.0,0.0,1.0,0.278,574.0,TRAIN
SIG-001278,2018-07-01,South,Tamil Nadu,33.3135,21.5239,282.5611,93.876,44.0,0.0,0.0,0.0,1.0,0.248,725.0,TRAIN
SIG-001279,2018-07-01,South,Tamil Nadu,33.6783,21.975,294.8,91.4132,52.0,0.0,0.0,0.0,1.0,0.2571,710.0,TRAIN
SIG-001280,2018-07-01,South,Tamil Nadu,36.3945,24.6253,375.297,103.2021,60.0,0.0,0.0,0.0,1.0,0.3156,714.0,TRAIN
SIG-001281,2018-07-01,East,West Bengal,35.6024,,394.4694,99.381,59.0,0.0,0.0,0.0,1.0,0.3136,619.0,TRAIN
SIG-001282,2018-07-01,East,West Bengal,34.9372,25.883,372.3035,109.5897,69.0,0.0,0.0,0.0,1.0,0.3374,726.0,TRAIN
SIG-001283,2018-07-01,East,West Bengal,,25.4026,386.6447,103.0705,60.0,0.0,0.0,0.0,1.0,0.3191,658.0,TRAIN
SIG-001284,2018-07-01,East,West Bengal,35.6298,24.4123,360.6314,100.9938,52.0,0.0,0.0,0.0,1.0,0.297,618.0,TRAIN
SIG-001285,2018-07-01,East,West Bengal,34.7562,24.3388,346.425,105.2081,56.0,0.0,0.0,0.0,1.0,0.3049,564.0,TRAIN
SIG-001286,2018-07-01,East,West Bengal,39.1392,29.1401,484.189,107.6815,75.0,0.0,0.0,0.0,1.0,0.3783,707.0,TRAIN
SIG-001287,2018-07-01,East,West Bengal,36.0724,26.9263,404.9803,91.1887,62.0,0.0,0.0,,1.0,0.3054,715.0,TRAIN
SIG-001288,2018-07-01,East,West Bengal,35.8516,,358.6473,113.4192,57.0,0.0,0.0,0.0,1.0,0.3256,756.0,TRAIN
SIG-001289,2018-07-01,East,West Bengal,38.7002,29.741,486.6183,108.9447,86.0,0.0,0.0,0.0,1.0,0.3947,723.0,TRAIN
SIG-001290,2018-07-01,East,West Bengal,35.2016,,367.7138,112.3241,62.0,0.0,0.0,0.0,1.0,0.3326,654.0,TRAIN
SIG-001291,2018-07-01,East,West Bengal,36.0865,27.653,416.092,106.0004,69.0,0.0,0.0,0.0,1.0,0.3452,,TRAIN
SIG-001292,2018-07-01,East,West Bengal,34.6435,25.6358,,101.302,65.0,0.0,0.0,0.0,1.0,0.3143,748.0,TRAIN
SIG-001293,2018-07-01,East,West Bengal,38.3612,26.8522,438.2016,114.9946,75.0,0.0,0.0,0.0,1.0,0.3767,619.0,TRAIN
SIG-001294,2018-07-01,East,West Bengal,38.0969,26.374,427.0626,109.2399,76.0,0.0,0.0,0.0,1.0,0.3634,703.0,TRAIN
SIG-001295,2018-07-01,East,West Bengal,37.1305,25.8093,404.097,111.9783,72.0,0.0,0.0,0.0,1.0,0.3561,709.0,TRAIN
SIG-001296,2018-07-01,East,West Bengal,35.5879,23.8754,351.9507,101.3568,61.0,0.0,0.0,0.0,1.0,0.3056,663.0,TRAIN
SIG-001297,2018-07-01,East,West Bengal,36.7608,26.9771,416.0681,111.9395,67.0,0.0,0.0,0.0,1.0,0.354,804.0,TRAIN
SIG-001298,2018-07-01,East,West Bengal,35.0145,24.5631,353.6631,99.8761,50.0,0.0,0.0,0.0,1.0,0.2902,622.0,TRAIN
SIG-001299,2018-07-01,East,West Bengal,37.7718,26.5655,425.0596,114.9811,68.0,0.0,0.0,0.0,1.0,0.3639,754.0,TRAIN
SIG-001300,2018-07-01,East,West Bengal,34.5836,24.8495,351.4966,95.8975,56.0,0.0,0.0,0.0,1.0,0.2892,635.0,TRAIN
SIG-001301,2018-07-01,East,West Bengal,36.3688,26.9564,409.8778,109.5474,63.0,0.0,0.0,0.0,1.0,,590.0,TRAIN
SIG-001302,2018-07-01,East,West Bengal,35.1857,25.7945,374.7031,99.6475,61.0,0.0,0.0,0.0,1.0,0.3099,646.0,TRAIN
SIG-001303,2018-07-01,East,West Bengal,34.9267,24.3846,349.669,97.9052,57.0,0.0,0.0,,1.0,0.2935,649.0,TRAIN
SIG-001304,2018-07-01,East,West Bengal,34.8254,25.0788,,92.6008,60.0,0.0,0.0,0.0,1.0,0.2901,625.0,TRAIN
SIG-001305,2018-07-01,East,West Bengal,34.5034,26.3197,372.345,99.3925,57.0,0.0,0.0,0.0,1.0,0.3039,678.0,TRAIN
SIG-001306,2018-07-01,East,West Bengal,35.1858,25.1152,364.5161,113.5724,57.0,0.0,0.0,0.0,1.0,0.3279,722.0,TRAIN
SIG-001307,2018-07-01,East,West Bengal,35.7919,26.7606,398.2872,106.4469,62.0,0.0,0.0,0.0,1.0,0.3318,648.0,TRAIN
SIG-001308,2018-07-01,East,West Bengal,36.3688,25.5913,389.4005,111.9848,62.0,0.0,0.0,0.0,1.0,0.3392,704.0,TRAIN
SIG-001309,2018-07-01,East,West Bengal,34.7422,24.0257,341.5183,114.9909,56.0,0.0,0.0,0.0,1.0,0.3216,622.0,TRAIN
SIG-001310,2018-07-01,East,West Bengal,36.5959,26.1099,400.5872,95.1656,61.0,0.0,0.0,0.0,,0.3102,707.0,TRAIN
SIG-001311,2018-07-01,East,West Bengal,36.0454,25.4867,382.9823,108.3165,65.0,0.0,0.0,0.0,1.0,0.3338,708.0,TRAIN
SIG-001312,2018-07-01,East,West Bengal,35.4903,26.174,384.9636,103.3064,65.0,0.0,0.0,0.0,1.0,0.325,719.0,TRAIN
SIG-001313,2018-07-01,East,West Bengal,38.2429,28.2529,457.4368,110.0791,78.0,0.0,0.0,0.0,1.0,0.3775,738.0,TRAIN
SIG-001314,2018-07-01,East,West Bengal,35.7575,24.2636,360.3164,112.5773,61.0,0.0,0.0,0.0,1.0,,615.0,TRAIN
SIG-001315,2018-07-01,East,West Bengal,35.1151,,362.8717,108.6621,66.0,0.0,0.0,0.0,1.0,0.3289,688.0,TRAIN
SIG-001316,2018-07-01,East,West Bengal,36.7235,25.4514,392.6234,103.6423,65.0,0.0,0.0,0.0,1.0,0.3282,691.0,TRAIN
SIG-001317,2018-07-01,East,West Bengal,37.4369,29.297,461.0076,112.5736,79.0,0.0,0.0,0.0,1.0,0.3845,715.0,TRAIN
SIG-001318,2018-07-01,East,West Bengal,35.4275,24.0819,352.6405,90.2383,64.0,0.0,0.0,0.0,1.0,0.2885,738.0,TRAIN
SIG-001319,2018-07-01,East,West Bengal,36.8525,28.5489,441.0206,114.6671,72.0,0.0,0.0,0.0,1.0,0.3734,741.0,TRAIN
SIG-001320,2018-07-01,East,West Bengal,35.2678,26.7555,390.3493,90.0011,60.0,0.0,0.0,0.0,1.0,0.2959,735.0,TRAIN
SIG-001321,2018-07-01,West,Maharashtra,34.1886,23.919,331.6147,96.3821,57.0,0.0,0.0,0.0,1.0,0.2847,824.0,TRAIN
SIG-001322,2018-07-01,West,Maharashtra,35.7633,26.2965,390.8965,106.7108,62.0,0.0,0.0,0.0,1.0,0.3298,844.0,TRAIN
SIG-001323,2018-07-01,West,Maharashtra,33.5386,23.4134,314.2801,110.3712,48.0,0.0,0.0,0.0,1.0,0.2943,862.0,TRAIN
SIG-001324,2018-07-01,West,Maharashtra,34.1555,24.349,337.5673,102.2263,,0.0,0.0,0.0,1.0,0.2856,909.0,TRAIN
SIG-001325,2018-07-01,West,Maharashtra,36.9538,26.1873,407.1172,109.1707,63.0,0.0,0.0,0.0,1.0,0.341,1066.0,TRAIN
SIG-001326,2018-07-01,West,Maharashtra,34.6595,22.8716,322.9668,103.8718,58.0,0.0,0.0,0.0,1.0,0.297,844.0,TRAIN
SIG-001327,2018-07-01,West,Maharashtra,38.3842,28.7128,466.4547,109.7692,72.0,0.0,0.0,0.0,1.0,0.3727,1029.0,TRAIN
SIG-001328,2018-07-01,West,Maharashtra,35.408,27.3582,401.4933,107.6079,71.0,0.0,0.0,0.0,1.0,0.3458,892.0,TRAIN
SIG-001329,2018-07-01,West,Maharashtra,34.0108,22.2324,,90.523,51.0,0.0,0.0,0.0,1.0,0.2571,926.0,TRAIN
SIG-001330,2018-07-01,West,Maharashtra,36.3756,26.1221,397.4647,111.585,60.0,0.0,0.0,0.0,1.0,0.3387,930.0,TRAIN
SIG-001331,2018-07-01,West,Maharashtra,34.5227,25.7039,363.4001,104.1956,63.0,0.0,,0.0,1.0,0.3171,1000.0,TRAIN
SIG-001332,2018-07-01,West,Maharashtra,34.7279,25.0619,356.8477,100.2833,62.0,0.0,0.0,0.0,1.0,0.3064,880.0,TRAIN
SIG-001333,2018-07-01,West,Maharashtra,35.5331,26.798,394.9666,92.1026,59.0,0.0,0.0,,1.0,0.3001,963.0,TRAIN
SIG-001334,2018-07-01,West,Maharashtra,33.5258,24.9551,337.2141,90.5353,55.0,0.0,0.0,0.0,1.0,0.2732,847.0,TRAIN
SIG-001335,2018-07-01,West,Maharashtra,32.8725,22.2472,286.7956,93.2448,44.0,0.0,0.0,0.0,1.0,0.2482,823.0,TRAIN
SIG-001336,2018-07-01,West,Maharashtra,35.3005,26.9795,394.2003,111.7428,75.0,0.0,0.0,0.0,1.0,0.3559,965.0,TRAIN
SIG-001337,2018-07-01,West,Maharashtra,35.0261,23.3749,336.0149,108.9965,51.0,0.0,0.0,0.0,1.0,0.3026,854.0,TRAIN
SIG-001338,2018-07-01,West,Maharashtra,34.7066,23.4991,333.0851,102.4151,61.0,0.0,0.0,0.0,1.0,0.3013,988.0,TRAIN
SIG-001339,2018-07-01,West,Maharashtra,,24.3949,349.6773,94.1849,68.0,0.0,0.0,0.0,1.0,0.2998,871.0,TRAIN
SIG-001340,2018-07-01,West,Maharashtra,35.501,26.3354,387.546,113.47,59.0,0.0,0.0,0.0,1.0,0.3377,839.0,TRAIN
SIG-001341,2018-07-01,West,Maharashtra,32.7181,22.8327,293.2627,,45.0,0.0,0.0,0.0,1.0,0.2777,821.0,TRAIN
SIG-001342,2018-07-01,West,Maharashtra,35.8449,23.9234,356.5244,101.9792,49.0,0.0,0.0,0.0,1.0,0.2939,976.0,TRAIN
SIG-001343,2018-07-01,West,Maharashtra,36.6386,26.5008,407.0903,95.7595,68.0,0.0,0.0,0.0,1.0,0.3218,929.0,TRAIN
SIG-001344,2018-07-01,West,Maharashtra,36.4743,26.3234,401.9654,,72.0,0.0,0.0,0.0,1.0,0.3387,1046.0,TRAIN
SIG-001345,2018-07-01,West,Maharashtra,35.2959,23.7814,346.1589,107.9338,67.0,0.0,0.0,0.0,1.0,0.3232,782.0,TRAIN
SIG-001346,2018-07-01,West,Maharashtra,34.3776,25.9926,365.5533,95.7048,53.0,0.0,0.0,0.0,1.0,0.2899,1048.0,TRAIN
SIG-001347,2018-07-01,West,Maharashtra,,27.1422,422.6636,96.5274,74.0,0.0,0.0,0.0,1.0,0.3357,1048.0,TRAIN
SIG-001348,2018-07-01,West,Maharashtra,36.9621,28.8527,447.2232,99.3721,73.0,0.0,0.0,0.0,1.0,0.348,985.0,TRAIN
SIG-001349,2018-07-01,West,Maharashtra,33.7401,24.4497,332.8469,91.067,53.0,0.0,0.0,0.0,1.0,0.2703,857.0,TRAIN
SIG-001350,2018-07-01,West,Maharashtra,33.6238,23.6888,319.6889,114.9118,58.0,0.0,0.0,0.0,1.0,0.3166,922.0,TRAIN
SIG-001351,2018-07-01,West,Maharashtra,32.7759,23.9169,310.3915,112.474,48.0,0.0,0.0,,1.0,0.297,780.0,TRAIN
SIG-001352,2018-07-01,West,Maharashtra,34.8744,23.8669,341.1192,107.6087,60.0,0.0,0.0,0.0,1.0,0.3125,913.0,TRAIN
SIG-001353,2018-07-01,West,Maharashtra,34.2056,24.0209,333.3978,91.3136,55.0,0.0,0.0,0.0,1.0,0.2733,900.0,TRAIN
SIG-001354,2018-07-01,West,Maharashtra,36.5414,26.4501,404.8719,92.7832,72.0,0.0,0.0,0.0,1.0,0.3203,988.0,TRAIN
SIG-001355,2018-07-01,West,Maharashtra,36.4675,25.2975,386.4759,109.9781,65.0,0.0,0.0,0.0,1.0,0.338,904.0,TRAIN
SIG-001356,2018-07-01,West,Maharashtra,35.985,25.0038,,111.6277,69.0,0.0,0.0,0.0,1.0,0.342,967.0,TRAIN
SIG-001357,2018-07-01,West,Maharashtra,33.7384,23.1306,313.0355,107.0469,60.0,0.0,0.0,0.0,1.0,0.3021,866.0,TRAIN
SIG-001358,2018-07-01,West,Maharashtra,34.3451,24.3196,339.9702,98.1955,61.0,0.0,0.0,0.0,1.0,0.2956,894.0,TRAIN
SIG-001359,2018-07-01,West,Maharashtra,36.3808,25.1109,382.3757,113.6083,64.0,0.0,0.0,0.0,1.0,0.3423,934.0,TRAIN
SIG-001360,2018-07-01,West,Maharashtra,33.7586,24.2931,330.7745,107.0894,56.0,0.0,0.0,0.0,1.0,0.3033,820.0,TRAIN
SIG-001361,2018-07-01,Central,Madhya Pradesh,38.6362,28.342,464.6718,103.8463,82.0,0.0,0.0,0.0,1.0,0.373,1025.0,TRAIN
SIG-001362,2018-07-01,Central,Madhya Pradesh,39.513,28.7058,483.2825,96.7986,77.0,0.0,0.0,0.0,1.0,0.36,874.0,TRAIN
SIG-001363,2018-07-01,Central,Madhya Pradesh,39.5362,29.9348,502.0657,112.1055,84.0,0.0,0.0,0.0,,0.4034,890.0,TRAIN
SIG-001364,2018-07-01,Central,Madhya Pradesh,42.8421,31.6084,576.7582,,87.0,0.0,0.0,0.0,1.0,0.4271,995.0,TRAIN
SIG-001365,2018-07-01,Central,Madhya Pradesh,41.4813,29.8786,530.398,105.9896,84.0,0.0,0.0,0.0,1.0,0.4013,1029.0,TRAIN
SIG-001366,2018-07-01,Central,Madhya Pradesh,40.65,32.3571,555.1052,92.0227,91.0,0.0,0.0,0.0,1.0,0.3918,940.0,TRAIN
SIG-001367,2018-07-01,Central,Madhya Pradesh,,25.9723,416.6164,93.4784,67.0,0.0,0.0,0.0,1.0,0.3195,802.0,TRAIN
SIG-001368,2018-07-01,Central,Madhya Pradesh,40.634,29.4121,510.6913,106.8361,78.0,0.0,0.0,0.0,1.0,0.3891,1028.0,TRAIN
SIG-001369,2018-07-01,Central,Madhya Pradesh,39.1655,29.0986,483.9626,92.3936,73.0,0.0,0.0,0.0,1.0,0.3472,825.0,TRAIN
SIG-001370,2018-07-01,Central,Madhya Pradesh,42.6375,30.8803,562.7671,94.7849,97.0,0.0,0.0,,1.0,0.4067,981.0,TRAIN
SIG-001371,2018-07-01,Central,Madhya Pradesh,38.296,28.6411,464.0571,111.8385,89.0,0.0,0.0,0.0,1.0,0.3962,906.0,TRAIN
SIG-001372,2018-07-01,Central,Madhya Pradesh,38.9587,29.6773,489.5399,103.7788,79.0,0.0,0.0,0.0,1.0,0.3776,890.0,TRAIN
SIG-001373,2018-07-01,Central,Madhya Pradesh,40.6465,32.4057,555.7827,92.9038,95.0,0.0,0.0,0.0,1.0,0.3985,1006.0,TRAIN
SIG-001374,2018-07-01,Central,Madhya Pradesh,38.8497,28.755,474.0706,111.0604,73.0,0.0,0.0,0.0,1.0,0.3789,890.0,TRAIN
SIG-001375,2018-07-01,Central,Madhya Pradesh,38.0868,29.9064,479.8983,101.9585,79.0,0.0,0.0,0.0,1.0,0.3709,855.0,TRAIN
SIG-001376,2018-07-01,Central,Madhya Pradesh,36.4592,27.4416,418.5112,90.8497,74.0,0.0,0.0,0.0,1.0,0.3236,824.0,TRAIN
SIG-001377,2018-07-01,Central,Madhya Pradesh,37.4858,28.8487,455.0163,106.9861,85.0,0.0,0.0,,1.0,0.3793,946.0,TRAIN
SIG-001378,2018-07-01,Central,Madhya Pradesh,41.3254,32.3444,565.0467,107.267,100.0,0.0,0.0,0.0,1.0,0.4345,1011.0,TRAIN
SIG-001379,2018-07-01,Central,Madhya Pradesh,36.8199,28.4404,,94.6886,67.0,0.0,0.0,0.0,1.0,0.3292,806.0,TRAIN
SIG-001380,2018-07-01,Central,Madhya Pradesh,39.3358,31.225,518.4116,,89.0,0.0,0.0,0.0,1.0,0.3765,954.0,TRAIN
SIG-001381,2018-07-01,Central,Madhya Pradesh,39.9071,31.9039,537.1657,107.4289,89.0,0.0,0.0,0.0,1.0,0.4123,949.0,TRAIN
SIG-001382,2018-07-01,Central,Madhya Pradesh,38.6451,27.2108,447.8386,95.5847,65.0,0.0,0.0,0.0,1.0,0.3315,,TRAIN
SIG-001383,2018-07-01,Central,Madhya Pradesh,40.8084,30.4347,528.6476,98.2995,90.0,0.0,0.0,,1.0,0.3935,1108.0,TRAIN
SIG-001384,2018-07-01,Central,Madhya Pradesh,39.7691,29.7086,502.1655,102.8431,80.0,0.0,0.0,0.0,1.0,0.3812,1022.0,TRAIN
SIG-001385,2018-07-01,Central,Madhya Pradesh,41.4239,33.1724,578.9439,99.51,91.0,0.0,0.0,0.0,1.0,0.4138,988.0,TRAIN
SIG-001386,2018-07-01,Central,Madhya Pradesh,40.4222,29.544,509.4926,98.1788,85.0,0.0,0.0,0.0,1.0,0.3809,995.0,TRAIN
SIG-001387,2018-07-01,Central,Madhya Pradesh,39.061,29.9174,494.6755,108.3435,80.0,0.0,0.0,0.0,1.0,0.389,,TRAIN
SIG-001388,2018-07-01,Central,Madhya Pradesh,37.6671,25.8467,,104.0232,80.0,0.0,0.0,0.0,1.0,0.3536,823.0,TRAIN
SIG-001389,2018-07-01,Central,Madhya Pradesh,39.9939,31.0963,526.3539,97.0026,90.0,0.0,0.0,0.0,1.0,0.3903,1015.0,TRAIN
SIG-001390,2018-07-01,Central,Madhya Pradesh,37.5757,28.8981,457.1078,110.6706,73.0,0.0,0.0,0.0,1.0,0.3725,861.0,TRAIN
SIG-001391,2018-07-01,Central,Madhya Pradesh,41.5197,30.846,545.4862,94.9758,95.0,0.0,0.0,0.0,1.0,0.3989,,TRAIN
SIG-001392,2018-07-01,Central,Madhya Pradesh,38.2169,29.1125,469.9412,96.9062,74.0,0.0,0.0,0.0,1.0,0.3521,898.0,TRAIN
SIG-001393,2018-07-01,Central,Madhya Pradesh,40.8791,,509.5161,106.0667,83.0,0.0,0.0,0.0,1.0,0.3933,998.0,TRAIN
SIG-001394,2018-07-01,Central,Madhya Pradesh,38.543,29.2751,477.2712,106.8527,86.0,0.0,0.0,0.0,1.0,0.3876,945.0,TRAIN
SIG-001395,2018-07-01,Central,Madhya Pradesh,37.1854,27.9537,437.0865,114.4206,68.0,0.0,0.0,0.0,1.0,0.3668,808.0,TRAIN
SIG-001396,2018-07-01,Central,Madhya Pradesh,37.6649,27.5454,438.1542,98.0438,73.0,0.0,0.0,0.0,1.0,0.3425,853.0,TRAIN
SIG-001397,2018-07-01,Central,Madhya Pradesh,37.9432,26.8245,431.5151,103.2138,72.0,0.0,0.0,0.0,1.0,0.3488,846.0,TRAIN
SIG-001398,2018-07-01,Central,Madhya Pradesh,38.2965,26.4887,431.7776,107.3612,78.0,0.0,0.0,0.0,1.0,0.3638,824.0,TRAIN
SIG-001399,2018-07-01,Central,Madhya Pradesh,38.9865,27.695,460.2216,114.1936,77.0,0.0,0.0,0.0,1.0,0.3849,828.0,TRAIN
